"run_accession","experiment_accession","experiment_alias","bam_bytes","bam_ftp","bam_md5","base_count","broker_name","center_name","fastq_aspera","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_md5","first_created","first_public","instrument_model","instrument_platform","last_updated","library_layout","library_name","library_selection","library_source","library_strategy","nominal_length","nominal_sdev","read_count","experiment_title","run_alias","sample_accession","sample_alias","sample_title","scientific_name","secondary_sample_accession","secondary_study_accession","sra_aspera","sra_bytes","sra_ftp","sra_galaxy","sra_md5","study_accession","study_alias","study_title","submission_accession","submitted_aspera","submitted_bytes","submitted_format","submitted_ftp","submitted_galaxy","submitted_md5","tax_id"
"SRR4785841","SRX2316072","GSM2370999","","","","18212805245","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4785841/SRR4785841_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4785841/SRR4785841_2.fastq.gz","3650392151;3984796764","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785841/SRR4785841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785841/SRR4785841_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785841/SRR4785841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785841/SRR4785841_2.fastq.gz","93ee2e2e671dd4f174130464c41586b9;e1747ec6cc1008109eca0afa5b6cf19d","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","91292736","Illumina HiSeq 2000 sequencing: GSM2370999: osteoarthritis tissue 2 Homo sapiens RNA-Seq","GSM2370999_r1","SAMN05963919","GSM2370999","osteoarthritis tissue 2","Homo sapiens","SRS1772994","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/001/SRR4785841","5630156248","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4785841","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4785841","38acbab37e28fa1f261f7ef8a8204f4a","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785843","SRX2316074","GSM2371001","","","","17565836291","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785843/SRR4785843_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785843/SRR4785843_2.fastq.gz","3640331874;3933215376","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785843/SRR4785843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785843/SRR4785843_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785843/SRR4785843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785843/SRR4785843_2.fastq.gz","b975568632be43f5c359ebad38c9f9ad;8293123f9bc12bb10765ec1e1e94f80d","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","88153185","Illumina HiSeq 2000 sequencing: GSM2371001: osteoarthritis tissue 4 Homo sapiens RNA-Seq","GSM2371001_r1","SAMN05964038","GSM2371001","osteoarthritis tissue 4","Homo sapiens","SRS1772997","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/003/SRR4785843","5752939904","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785843","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785843","7e3b843376a8d76e16d83ea929724244","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785826","SRX2316057","GSM2370984","","","","17372034525","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785826/SRR4785826_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785826/SRR4785826_2.fastq.gz","3972635314;4529767193","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785826/SRR4785826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785826/SRR4785826_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785826/SRR4785826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785826/SRR4785826_2.fastq.gz","abd172aa5b409bfbf5542cdc51d150a8;6e74545457f32cd128c7ad3c3b46c67e","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","87271104","Illumina HiSeq 2000 sequencing: GSM2370984: healthy tissue 15 Homo sapiens RNA-Seq","GSM2370984_r1","SAMN05963934","GSM2370984","healthy tissue 15","Homo sapiens","SRS1772979","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/006/SRR4785826","8081898206","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785826","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785826","3a3d9997b533f4a2c4966bd224741e53","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785846","SRX2316077","GSM2371004","","","","19454549958","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785846/SRR4785846_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785846/SRR4785846_2.fastq.gz","3812977442;4074607100","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785846/SRR4785846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785846/SRR4785846_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785846/SRR4785846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785846/SRR4785846_2.fastq.gz","317bcf79ff4c80f2e471b26d02ba7b61;1b6fbd30cfd320f168c47c570e91571b","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","97461206","Illumina HiSeq 2000 sequencing: GSM2371004: osteoarthritis tissue 7 Homo sapiens RNA-Seq","GSM2371004_r1","SAMN05964035","GSM2371004","osteoarthritis tissue 7","Homo sapiens","SRS1772999","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/006/SRR4785846","5847817511","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785846","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785846","f8262665865a9e6eea41674950e2e9ed","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785850","SRX2316081","GSM2371008","","","","17053590995","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785850/SRR4785850_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785850/SRR4785850_2.fastq.gz","3285690993;3747820538","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785850/SRR4785850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785850/SRR4785850_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785850/SRR4785850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785850/SRR4785850_2.fastq.gz","49e34516d7031618fb5aef84b2a26b96;8e98032f977e0859e1fa316c683393ef","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","86049788","Illumina HiSeq 2000 sequencing: GSM2371008: osteoarthritis tissue 11 Homo sapiens RNA-Seq","GSM2371008_r1","SAMN05964032","GSM2371008","osteoarthritis tissue 11","Homo sapiens","SRS1773003","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/000/SRR4785850","6191087229","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785850","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785850","0721383d11707d1fcbb3d17db0b30867","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785834","SRX2316065","GSM2370992","","","","18577207231","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785834/SRR4785834_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785834/SRR4785834_2.fastq.gz","3499666326;3892786535","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785834/SRR4785834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785834/SRR4785834_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785834/SRR4785834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785834/SRR4785834_2.fastq.gz","fdd6802a6784fcbbe9be2e8d59805ee9;8f53d3530287fd6a13ef745fc6c3a0e1","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","93185640","Illumina HiSeq 2000 sequencing: GSM2370992: healthy tissue 23 Homo sapiens RNA-Seq","GSM2370992_r1","SAMN05963926","GSM2370992","healthy tissue 23","Homo sapiens","SRS1772987","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/004/SRR4785834","6071553362","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785834","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785834","60edf9f25acc918f084244d4a79db512","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785852","SRX2316083","GSM2371010","","","","17837113992","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785852/SRR4785852_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785852/SRR4785852_2.fastq.gz","3543114221;4043052016","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785852/SRR4785852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785852/SRR4785852_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785852/SRR4785852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785852/SRR4785852_2.fastq.gz","991292dfe31fec6af03545219333f12e;a762a990f64b43b41c555483d4bb60f5","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","89469073","Illumina HiSeq 2000 sequencing: GSM2371010: osteoarthritis tissue 13 Homo sapiens RNA-Seq","GSM2371010_r1","SAMN05964041","GSM2371010","osteoarthritis tissue 13","Homo sapiens","SRS1773005","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/002/SRR4785852","5758587576","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785852","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785852","df146132c729e443e1a9934ad4875188","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785854","SRX2316085","GSM2371012","","","","18174543762","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785854/SRR4785854_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785854/SRR4785854_2.fastq.gz","3561043195;4110925373","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785854/SRR4785854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785854/SRR4785854_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785854/SRR4785854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785854/SRR4785854_2.fastq.gz","6e136ceb489e247a42678348a1d3401f;24f9362d0e9a8c3767f6f6fc878b6ca3","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","91410483","Illumina HiSeq 2000 sequencing: GSM2371012: osteoarthritis tissue 15 Homo sapiens RNA-Seq","GSM2371012_r1","SAMN05964113","GSM2371012","osteoarthritis tissue 15","Homo sapiens","SRS1773007","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/004/SRR4785854","6294754494","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785854","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785854","032311552435a148ce0a9128324ce80c","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785837","SRX2316068","GSM2370995","","","","17895328000","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785837/SRR4785837_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785837/SRR4785837_2.fastq.gz","3606555317;3739762755","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785837/SRR4785837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785837/SRR4785837_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785837/SRR4785837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785837/SRR4785837_2.fastq.gz","dab3dbbe598cd39a0c05e4d7ebcc573a;bf782777c1b4435901abf0566e8d6e7f","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","89288841","Illumina HiSeq 2000 sequencing: GSM2370995: healthy tissue 26 Homo sapiens RNA-Seq","GSM2370995_r1","SAMN05963923","GSM2370995","healthy tissue 26","Homo sapiens","SRS1772990","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/007/SRR4785837","5159386963","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785837","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785837","da98dbdfdc78eb2c8c9dad205ccf049d","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785859","SRX2316090","GSM2371017","","","","15289968578","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785859/SRR4785859_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785859/SRR4785859_2.fastq.gz","3312680659;3983361255","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785859/SRR4785859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785859/SRR4785859_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785859/SRR4785859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785859/SRR4785859_2.fastq.gz","7f5e171c09ca14b2591a1a9a2fb2aabc;a0f817f17d1dba7b64520aaa0f1a42b1","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","77694218","Illumina HiSeq 2000 sequencing: GSM2371017: osteoarthritis tissue 20 Homo sapiens RNA-Seq","GSM2371017_r1","SAMN05964092","GSM2371017","osteoarthritis tissue 20","Homo sapiens","SRS1773011","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/009/SRR4785859","5705582868","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785859","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785859","d4494500728e7a160f54b45d04620f91","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785862","SRX2316093","GSM2371020","","","","18890851214","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785862/SRR4785862_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785862/SRR4785862_2.fastq.gz","4095486918;4248125833","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785862/SRR4785862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785862/SRR4785862_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785862/SRR4785862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785862/SRR4785862_2.fastq.gz","62cfdce57096f99b116e31c7278a4bf8;f9b1d4402bee14ab3be7e08933fe069e","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","94525910","Illumina HiSeq 2000 sequencing: GSM2371020: arthralgia tissue 1 Homo sapiens RNA-Seq","GSM2371020_r1","SAMN05964114","GSM2371020","arthralgia tissue 1","Homo sapiens","SRS1773015","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/002/SRR4785862","6141213537","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785862","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785862","bab3339a3167f670eae3099f580e23df","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785838","SRX2316069","GSM2370996","","","","18328794305","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785838/SRR4785838_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785838/SRR4785838_2.fastq.gz","3621434136;3814674922","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785838/SRR4785838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785838/SRR4785838_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785838/SRR4785838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785838/SRR4785838_2.fastq.gz","8b4c15b779611e12c779411fc8441fe1;2eff1941658ca5986931d5c7c5851a8b","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","91513191","Illumina HiSeq 2000 sequencing: GSM2370996: healthy tissue 27 Homo sapiens RNA-Seq","GSM2370996_r1","SAMN05963922","GSM2370996","healthy tissue 27","Homo sapiens","SRS1772991","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785838","5293039158","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785838","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785838","4d2ba8efc7d109b50982cadadcf767a5","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785863","SRX2316094","GSM2371021","","","","17686880291","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785863/SRR4785863_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785863/SRR4785863_2.fastq.gz","3656874249;3723405339","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785863/SRR4785863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785863/SRR4785863_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785863/SRR4785863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785863/SRR4785863_2.fastq.gz","048bd47dad8b0b14bdd53df935aa7d52;9e5157d462b05b23f0afca1461d4f176","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","88350482","Illumina HiSeq 2000 sequencing: GSM2371021: arthralgia tissue 2 Homo sapiens RNA-Seq","GSM2371021_r1","SAMN05964084","GSM2371021","arthralgia tissue 2","Homo sapiens","SRS1773016","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/003/SRR4785863","5793587779","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785863","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785863","f73c63d8906bd93dfdcfdaa6b9d9c446","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785864","SRX2316095","GSM2371022","","","","18016476772","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785864/SRR4785864_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785864/SRR4785864_2.fastq.gz","3871715606;4038410914","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785864/SRR4785864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785864/SRR4785864_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785864/SRR4785864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785864/SRR4785864_2.fastq.gz","52fc6a81a62d124713ad68b50cd427e2;8a840a6ffa3381fc6f7fd26a9f4742c1","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","90019179","Illumina HiSeq 2000 sequencing: GSM2371022: arthralgia tissue 3 Homo sapiens RNA-Seq","GSM2371022_r1","SAMN05964086","GSM2371022","arthralgia tissue 3","Homo sapiens","SRS1773017","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/004/SRR4785864","5793482627","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785864","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785864","7142412d8f59e9ca3ada8216e584365f","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785839","SRX2316070","GSM2370997","","","","18356957576","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785839/SRR4785839_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785839/SRR4785839_2.fastq.gz","3516072671;3836745548","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785839/SRR4785839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785839/SRR4785839_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785839/SRR4785839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785839/SRR4785839_2.fastq.gz","3ef9ddf35a37f0f12c5060f2d142c9b9;b3502f870b5870ef99e5a663d284fa95","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","91675846","Illumina HiSeq 2000 sequencing: GSM2370997: healthy tissue 28 Homo sapiens RNA-Seq","GSM2370997_r1","SAMN05963921","GSM2370997","healthy tissue 28","Homo sapiens","SRS1772992","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/009/SRR4785839","5353173271","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785839","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785839","0444b377b307d55cf410439deae83622","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785866","SRX2316097","GSM2371024","","","","18073724881","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785866/SRR4785866_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785866/SRR4785866_2.fastq.gz","3408181313;3775444813","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785866/SRR4785866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785866/SRR4785866_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785866/SRR4785866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785866/SRR4785866_2.fastq.gz","641b330767034fdd12e51996ebf3be40;515eacd9e8504ea6e05db9d3c148413d","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","90296925","Illumina HiSeq 2000 sequencing: GSM2371024: arthralgia tissue 5 Homo sapiens RNA-Seq","GSM2371024_r1","SAMN05964090","GSM2371024","arthralgia tissue 5","Homo sapiens","SRS1773018","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/006/SRR4785866","5433352916","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785866","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785866","a1d121e3a85280f407e4fcd491d0fc61","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785869","SRX2316100","GSM2371027","","","","17914721638","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785869/SRR4785869_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785869/SRR4785869_2.fastq.gz","3236947392;3649148235","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785869/SRR4785869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785869/SRR4785869_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785869/SRR4785869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785869/SRR4785869_2.fastq.gz","7372346c7575b7f3aee167fb515eb8d6;10fe951c39a8f0f69d62aa44d018022a","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","89703344","Illumina HiSeq 2000 sequencing: GSM2371027: arthralgia tissue 8 Homo sapiens RNA-Seq","GSM2371027_r1","SAMN05964085","GSM2371027","arthralgia tissue 8","Homo sapiens","SRS1773022","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/009/SRR4785869","5073359903","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785869","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785869","4e75f134ad42e2d3f1df6c6ea655cbe0","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
